ticker,form,date,sentiment_score,sentiment_change,risk_language,risk_change,novelty,log_word_count,ret_5d,sentiment_quantile
HD,10-Q,2025-11-25,0.030603090301156044,0.0022911876440048218,3.8640754631208094,-0.07572948424081272,0.11830799735624586,9.775597361230211,0.019483315498738385,
WMT,10-Q,2025-12-03,0.1081194058060646,0.08787085488438606,7.239896086197351,0.005592333128253024,0.05348460291734203,10.063989449190156,-0.010750907957261635,
COST,10-Q,2025-12-17,-0.006791847757995129,0.015007450245320797,4.4259537930424,-4.256769965506513,0.5334022038567493,9.332380997885208,0.01067643426965259,
MSFT,10-Q,2026-01-28,-0.0055987657979130745,0.08009822946041822,10.756350219951752,-0.6137825374642425,0.022736030828516385,10.469823566229687,-0.14002441438443902,
META,10-K,2026-01-29,-0.05494682863354683,0.23774061724543571,10.803171485376195,0.6034738165083464,0.1978107896794371,11.332542028806532,-0.09223770369886974,
AAPL,10-Q,2026-01-30,-0.005384980235248804,0.1005948199890554,5.506714327118153,-3.72719187736772,0.5840061514802,9.244935016740682,0.07183592073173606,
PEP,10-K,2026-02-03,-0.01092712115496397,0.035214428789913654,10.991603636111304,0.9304066648427618,0.5473098330241187,11.185198873463579,0.025299273340211537,
GOOGL,10-K,2026-02-05,-0.08661441504955292,-0.09923089109361172,10.860441612278807,2.9403197642503764,0.503125,10.974694385513637,-0.06716985465314584,
AMZN,10-K,2026-02-06,-0.0316866859793663,0.10845515877008438,8.765445136762066,-0.7112214213517181,0.24101198402130497,10.76523761774909,-0.0548212896375182,
JNJ,10-K,2026-02-11,-0.13051602244377136,-0.035872191190719604,8.573170421926994,2.146378036230499,0.41261659302896414,11.27384306235451,0.025118299636797348,
JPM,10-K,2026-02-13,-0.03307637199759483,-0.06821157410740852,15.254197041293661,5.554875993766988,0.3653992395437262,12.25755442215383,-0.016129347636131608,
MS,10-K,2026-02-19,-0.007022927515208721,-0.013621283695101738,16.671065678434616,6.991474940685558,0.42283535217586365,11.850711124388255,0.01789308082074248,
KO,10-K,2026-02-20,-0.059284307062625885,-0.05143326707184315,9.354647720544701,0.6080777479849218,0.5685267335979454,11.526246346753071,0.021543053814674584,
CVX,10-K,2026-02-24,-0.01626279018819332,0.06815051473677158,7.296665861041099,-0.7451802052151724,0.4980694980694981,11.372398229833252,0.01850660074235244,
GS,10-K,2026-02-25,0.000314110133331269,-0.008745842438656837,15.868715811409219,1.8549340006703225,0.26632772780602265,12.164995410105396,-0.05379517545923207,4.0
NVDA,10-K,2026-02-25,-0.14638394117355347,0.07326413691043854,9.576740649552844,1.4544464845783214,0.4342565205700457,10.91942450453533,-0.06402133533547627,0.0
BAC,10-K,2026-02-25,-0.04387529939413071,-0.03582195471972227,15.523979110149742,6.377066685922252,0.4049143093124097,12.02787258369539,-0.02689121262736982,2.0
PFE,10-K,2026-02-26,-0.08410750329494476,0.008732669055461884,9.926349947132387,1.258960998053297,0.40408490188225876,11.605586684830609,-0.018081168858348873,
UNH,10-K,2026-03-02,-0.03482785448431969,0.08960041776299477,10.45822102425876,2.714608091859936,0.5826219512195122,10.926855325994174,-0.02557545728570676,
COST,10-Q,2026-03-11,0.03984134644269943,0.04663319420069456,4.096495220755576,-0.32945857228682485,0.03180212014134276,9.48668339975797,-0.012406452297975767,
WMT,10-K,2026-03-13,0.004764474928379059,-0.10335493087768555,9.778998034031591,2.53910194783424,0.5519280205655527,10.98537746505985,-0.05734848004878179,
HD,10-K,2026-03-18,0.07152155786752701,0.040918467566370964,8.277186118959646,4.413110655838837,0.5997222222222223,10.918953711784086,0.004774510089291528,
PEP,10-Q,2026-04-16,0.026713967323303223,0.03764108847826719,9.419454056132258,-1.5721495799790457,0.5657021502521901,9.94314086441278,-0.01692135801053929,
JNJ,10-Q,2026-04-22,-0.01618383266031742,0.11433218978345394,7.018008474576272,-1.5551619473507223,0.4826065654091132,10.315895172210867,0.005528470590161261,
MSFT,10-Q,2026-04-29,-0.11181911081075668,-0.10622034501284361,10.659319250786229,-0.09703096916552312,0.03117870722433458,10.489383542349097,-0.024737292373319675,
META,10-Q,2026-04-30,-0.23989906907081604,-0.1849522404372692,10.896562775418635,0.09339129004244029,0.19438669438669443,11.041416703581188,0.008007687507799899,0.0
KO,10-Q,2026-04-30,0.06446504592895508,0.12374935299158096,7.63286547863113,-1.721782241913571,0.5833916491719151,10.364261216403174,-0.004190005911044792,4.0
GOOGL,10-Q,2026-04-30,-0.05225346237421036,0.03436095267534256,8.610440609575964,-2.2500010027028434,0.4746387078492491,10.231279365915785,0.034277592638236376,3.0
AMZN,10-Q,2026-04-30,-0.1390717476606369,-0.1073850616812706,10.5220829703103,1.7566378335482344,0.2566371681415929,10.303705585457303,0.02305144467448339,1.0
GS,10-Q,2026-05-01,-0.03636028990149498,-0.03667440003482625,14.991269835165259,-0.8774459762439601,0.26432932834351,11.775366649556215,0.013824657669823992,3.0
JPM,10-Q,2026-05-01,-0.049418576061725616,-0.016342204064130783,10.715434452970637,-4.538762588323024,0.37612225405921684,11.59741366141542,-0.03318716252899756,1.0
BAC,10-Q,2026-05-01,0.06097698211669922,0.10485228151082993,9.765395204367366,-5.758583905782377,0.4240663900414938,11.350347710212871,-0.03625095166638714,4.0
AAPL,10-Q,2026-05-01,-0.08955681324005127,-0.08417183300480247,8.599589865714098,3.092875538595945,0.28857327307940606,9.623641365852121,0.04704780255445762,0.0
MS,10-Q,2026-05-05,-0.018888670951128006,-0.011865743435919285,10.815307820299502,-5.855757858135114,0.4196228109564436,11.117108661912011,0.013896955505031894,4.0
PFE,10-Q,2026-05-05,-0.06682368367910385,0.017283819615840912,9.870241682553349,-0.056108264579037836,0.46045764753111196,10.389702810329402,-0.0057833288930907445,0.0
UNH,10-Q,2026-05-05,-0.031430818140506744,0.0033970363438129425,8.845052497613745,-1.6131685266450155,0.5874886672710788,9.662434580678351,0.08937272808745877,2.0
CVX,10-Q,2026-05-07,-0.020911987870931625,-0.004649197682738304,9.772550376199948,2.4758845151588496,0.5127342623738587,10.048756045127371,0.022684977882378554,
NVDA,10-Q,2026-05-20,-0.10871847718954086,0.037665463984012604,7.630369714598879,-1.9463709349539657,0.44593867670790743,10.074158166589221,-0.0412583388191472,
HD,10-Q,2026-05-27,0.023163462057709694,-0.048358095809817314,4.694442115852125,-3.5827440031075213,0.64984666852523,9.386811515091962,-0.01535312549179535,
WMT,10-Q,2026-05-29,0.022155344486236572,0.017390869557857513,7.590415240363149,-2.1885827936684423,0.5502454146215447,9.911356510914823,0.02704100004294574,
COST,10-Q,2026-06-03,-0.03941792994737625,-0.07925927639007568,4.483975301381947,0.3874800806263714,0.03529411764705881,9.518192651217346,0.022394799717903258,
PEP,10-Q,2026-07-09,0.031045829877257347,0.0043318625539541245,9.790849175206674,0.3713951190744158,0.07609921082299886,10.17542126801977,0.011388256972361122,
JNJ,10-Q,2026-07-23,-0.07968535274267197,-0.06350152008235455,5.9332749732516294,-1.0847335013246422,0.08651734738691264,10.624371488067673,-0.013306499690563078,0.0
GOOGL,10-Q,2026-07-23,-0.015797007828950882,0.036456454545259476,7.106062607317395,-1.5043780022585684,0.1566371681415929,10.541544766778113,0.05026914812966066,4.0
KO,10-Q,2026-07-29,0.11153731495141983,0.04707226902246475,8.310178038489246,0.677312559858116,0.06631853785900788,10.56795229673375,-0.02525822296830882,4.0
MSFT,10-K,2026-07-29,-0.09122079610824585,0.020598314702510834,9.558387670420867,-1.100931580365362,0.27064220183486243,10.896461509181242,0.2481691896505871,0.0
META,10-Q,2026-07-30,-0.20448985695838928,0.03540921211242676,10.478352919517658,-0.4182098559009777,0.030228254164096247,11.084953977720833,0.09437321179219582,
AAPL,10-Q,2026-07-31,-0.13255059719085693,-0.042993783950805664,6.681812107443539,-1.9177777582705584,0.198547215496368,9.613603056529147,0.014308299058667373,0.0
AMZN,10-Q,2026-07-31,-0.016148606315255165,0.12292314134538174,9.384683488269145,-1.1373994820411557,0.06672025723472674,10.430757228718052,0.010678343609427987,2.0
BAC,10-Q,2026-07-31,0.033882640302181244,-0.027094341814517975,8.945907755492076,-0.8194874488752895,0.02538787023977429,11.496491158506803,0.019693223872551124,4.0
GS,10-Q,2026-08-03,-0.005931682884693146,0.030428607016801834,14.402256731566599,-0.5890131035986599,0.02332285115303978,11.857153263607204,0.007253600106059466,
PFE,10-Q,2026-08-04,-0.10229825973510742,-0.03547457605600357,9.763104715993475,-0.10713696655987448,0.06791406791406795,10.623130596900038,0.04761908693771688,0.0
MS,10-Q,2026-08-04,0.0031574866734445095,0.022046157624572515,9.77151319617073,-1.0437946241287719,0.03160270880361171,11.233595086496363,-0.009076603496374736,4.0
CVX,10-Q,2026-08-06,-0.07216254621744156,-0.051250558346509933,9.243190221082019,-0.5293601551179297,0.07485166590597903,10.185164128035991,0.04476039044470492,0.0
JPM,10-Q,2026-08-06,0.06556122750043869,0.1149798035621643,9.889114824934866,-0.8263196280357707,0.028265397203213305,11.743219391313271,0.019113100735077104,4.0
UNH,10-Q,2026-08-10,-6.274580664467067e-05,0.031368072333862074,7.673034763545255,-1.1720177340684899,0.02808219178082194,9.860527858095992,-0.032098562880081394,
HD,10-Q,2026-08-25,0.057516910135746,0.03435344807803631,3.886729594669628,-0.8077125211824967,0.045489006823351,9.575608290332934,-0.05359896981609569,
NVDA,10-Q,2026-08-26,-0.10038039833307266,0.0083380788564682,6.72645739910314,-0.9039123154957389,0.1991561181434599,10.194700882751727,0.07035203119581035,
WMT,10-Q,2026-08-28,0.0862339586019516,0.06407861411571503,6.980113262215198,-0.6103019781479508,0.0728051391862955,10.033638237001172,0.039286091722065875,
