ticker,form,date,sentiment_score,sentiment_change,risk_language,risk_change,novelty,log_word_count,ret_5d,sentiment_quantile,z_sentiment,z_sentiment_change,z_novelty,z_risk,alpha_signal
UNH,10-Q,2024-11-04,0.005945712327957153,0.03810548409819603,8.525002860739214,-0.269040640462638,0.049859550561797805,9.768755439335086,0.12098200671286308,4.0,0.7686549188731244,0.4834923183625232,-1.015979318622068,0.005203275466628717,0.2499048905050188
PFE,10-Q,2024-11-04,-0.08120525628328323,0.06457384675741196,9.024636599183172,0.8522073221288391,0.04792537793502738,10.726412213600824,-0.040073049366471714,0.0,-0.4204146048707808,0.8317686040632716,-1.024692275012364,0.22403932997955087,-0.3144480526675512
CVX,10-Q,2024-11-07,0.014080393128097057,0.09177136700600386,7.5422438175357165,-0.43291050936892717,0.10026619343389531,10.224809892531864,0.03208515996311645,,0.8796427963341157,1.189639298764229,-0.7889101961212776,-0.42523825600667203,0.6463132378294637
HD,10-Q,2024-11-19,0.03495737165212631,-0.056476227939128876,3.638167686456094,0.3159085502434693,0.0478723404255319,9.80598497117489,0.05585069123346753,,1.1644839094778368,-0.7610337517874118,-1.0249311955207447,-2.1351960737159104,0.6695497363408569
NVDA,10-Q,2024-11-20,-0.08282212167978287,0.027947470545768738,6.776893243519086,0.20648760949461487,0.07087753134040498,10.106265117897465,-0.0723150068659495,,-0.44247477697913595,0.349831038453113,-0.9212986539277993,-0.7604564109267404,-0.1739901896265545
WMT,10-Q,2024-12-06,0.029177933931350708,-0.00386921688914299,7.4161469745491315,-0.024853377687571232,0.04537998906506291,10.074621763689507,-0.012969500875373074,,1.0856304742532066,-0.06881963011306201,-1.0361586053250706,-0.4804677841239268,0.3866876242980518
COST,10-Q,2024-12-19,0.008068718016147614,0.15088949352502823,4.780030096485793,-3.716910424930558,0.5296296296296297,9.332380997885208,-0.015814851488854864,,0.7976207628882722,1.9675280479371495,1.1452630226402871,-1.6350683894131337,1.5857752464417785
MSFT,10-Q,2025-01-29,-0.05671415477991104,0.015949852764606476,10.249268904052359,-0.5837870465634314,0.007832898172323799,10.488659691430774,-0.0656523115176334,,-0.08626315635982965,0.19196385898761043,-1.2052987125745285,0.7604196446101629,-0.48657020272918505
META,10-K,2025-01-30,-0.1425883173942566,0.07635781168937683,11.161402513473847,0.6990220299016201,0.18990061778135914,11.303240933340176,0.03637578360718852,,-1.2579122070690234,0.9868244943793133,-0.3851298822033956,1.1599277340680139,-0.7685143840075357
AAPL,10-Q,2025-01-31,-0.09322044998407364,0.04006309062242508,8.579088471849866,-0.24168283280375036,0.5488461538461539,9.322865162818028,-0.03546608467408541,,-0.5843473858731362,0.5092509169543653,1.231828583104873,0.02889239177458005,0.13587308413459648
PEP,10-K,2025-02-04,-0.030947497114539146,0.024473967030644417,11.58657368463897,0.2344325134576728,0.5611702127659575,11.207853053314365,0.014983672894954392,,0.26529171270084984,0.3041259482595276,1.2873453381418742,1.346149709149567,0.19397625066338353
GOOGL,10-K,2025-02-05,-0.0374595932662487,0.03536209836602211,10.909339625867789,2.58413410824204,0.4949181253529079,10.976491392697485,-0.040349155856923224,,0.17644203962115107,0.447394271598256,0.9888965128372577,1.0495259665960377,0.18491222427044457
AMZN,10-K,2025-02-07,-0.09051935374736786,0.07739399373531342,8.770801166580888,-0.8192331070811196,0.22990033222591366,10.750063723997085,-0.002051063640505446,,-0.5474941957486152,1.0004587957871847,-0.20494132883645644,0.11286120029747149,-0.10308303121099344
JNJ,10-K,2025-02-13,0.043297916650772095,0.1757582426071167,8.931743212382644,1.9486245211191564,0.4085889570552147,11.274934737803758,0.04037593949817686,,1.2782805548547103,2.2947562815777354,0.6000055378655584,0.18335268155368517,1.3169925618997573
KO,10-K,2025-02-20,-0.07690432667732239,-0.14598524570465088,9.45319192933739,-0.6033160679808738,0.568289224952741,11.528345955696105,0.011850410389866894,,-0.3617336240428026,-1.9388122432440411,1.3194146797647062,0.41174354283656783,-0.43865208860037697
CVX,10-K,2025-02-21,0.01189160905778408,-0.002188784070312977,7.391314614966822,-0.15092920256889464,0.4939729990356798,11.346811847020483,0.010833466599664554,,0.8497794858794155,-0.04670814146349955,0.9846389588468056,-0.49134418252761136,0.7822084929174371
NVDA,10-K,2025-02-26,-0.13175156712532043,-0.04892944544553757,9.47724575295389,2.7003525094348033,0.49526564965807474,10.941145998533898,-0.10648994643365317,,-1.110057860909139,-0.6617315996407149,0.9904620215584427,0.42227894797669724,-0.5784160619693118
UNH,10-K,2025-02-27,-0.0661696195602417,-0.07211533188819885,9.963293130571577,1.438290269832363,0.5771268307884077,10.885509843594862,0.040891152513605755,0.0,-0.2152715332291481,-0.966816372541005,1.3592258492410116,0.6351642722453619,-0.16832446550091285
PFE,10-K,2025-02-27,0.016453426331281662,0.0976586826145649,9.597135183527305,0.5724985843441335,0.41445017864231837,11.623580937568695,0.0053638818605081795,4.0,0.9120199632859384,1.2671058364302359,0.6264088523243961,0.47478967322554877,0.81069123552524
COST,10-Q,2025-03-13,-0.0688360184431076,-0.07690473645925522,4.313665074718842,-0.4663650217669506,0.025903203817314258,9.471396088360253,0.005367093269012635,,-0.25165131994045403,-1.0298363657382386,-1.1238965756272097,-1.8393329805997836,-0.2044256501616432
WMT,10-K,2025-03-14,-0.027712246403098106,-0.056890180334448814,10.157939576643292,2.7417926020941605,0.5507993811242908,11.019235516650925,0.010147846538796523,,0.30943279436576626,-0.7664806245144923,1.2406273758595612,0.720418043169549,0.09314857422676309
HD,10-K,2025-03-21,0.023946955800056458,-0.011010415852069855,8.493125058460386,4.854957372004292,0.5975301712040415,10.886614164596537,0.019934408083369437,,1.0142601065520884,-0.16278502881490528,1.4511377152230143,-0.008758977160600995,0.8314079691682218
JNJ,10-Q,2025-04-23,-0.04514484107494354,-0.08844275772571564,7.717750826901874,-1.2139923854807702,0.42530712530712533,10.447757623521474,0.005985228472046078,,0.07158613156461062,-1.1816560775487808,0.6753166393093581,-0.34836742340704296,-0.003699937925789626
PEP,10-Q,2025-04-24,0.008509347215294838,0.039456844329833984,9.867790764514274,-1.7187829201246974,0.5765049058605145,9.94640335351296,-0.013007127770899407,,0.8036326151984262,0.501273800661909,1.3564242354141118,0.5933349093009832,0.7179070892929724
GOOGL,10-Q,2025-04-25,-0.027597814798355103,0.0098617784678936,8.988302893494767,-1.9210367323730217,0.5121744054360136,10.100943996914353,0.012780813804513347,,0.3109940751629996,0.1118556962565438,1.0666316713964417,0.20812542307757326,0.39808752372535283
MSFT,10-Q,2025-04-30,-0.07730507850646973,-0.020590923726558685,10.174139585904292,-0.07512931814806656,0.014048059149722736,10.50413559859915,0.09636693850768663,,-0.36720139788648043,-0.2888473674874472,-1.1773009910654784,0.7275135329993412,-0.7320161718313068
KO,10-Q,2025-05-01,-0.04000949487090111,0.03689483180642128,8.159706001432621,-1.2934859279047686,0.5793444942230606,10.37692278708356,-0.001683444998097916,4.0,0.14165171732234877,0.46756230074552496,1.3692158597121806,-0.15479417319562452,0.5687189420745069
META,10-Q,2025-05-01,-0.1979660838842392,-0.055377766489982605,10.807627691081974,-0.3537748223918733,0.18911637931034486,10.963670814584455,0.0450883008945433,0.0,-2.013474829900871,-0.7465799648864333,-0.38866267731328674,1.00497685633234,-1.5417922895834506
AMZN,10-Q,2025-05-02,-0.08568046987056732,0.004838883876800537,10.539161304637231,1.7683601380563427,0.25294315506222675,10.205183470748327,0.016212242869359184,4.0,-0.4814734797597263,0.04576339224154008,-0.10113926499619372,0.8873904720303545,-0.4764283260761152
AAPL,10-Q,2025-05-02,-0.2130921185016632,-0.11987166851758957,6.903876792352628,-1.675211679497238,0.2730398899587345,9.486607541612665,-0.033211648599369537,0.0,-2.219851271439978,-1.5952042994446596,-0.01060857899791902,-0.7048385119006956,-1.3351692273554596
PFE,10-Q,2025-05-05,-0.06830745190382004,-0.0847608782351017,9.400342340825546,-0.19679284270175934,0.4376371981640391,10.48116776328736,-0.014223109692246494,,-0.24443966901846337,-1.1332091324204125,0.7308604856054589,0.3885957957116794,-0.31995594514088993
UNH,10-Q,2025-05-07,0.03037523292005062,0.09654485248029232,10.039284155390659,0.07599102481908204,0.6018085438104147,9.52857589747142,-0.21237151789158504,,1.101966170355715,1.2524498251362788,1.4704106970783155,0.6684478053021807,1.064586264405961
CVX,10-Q,2025-05-08,0.011052655056118965,-0.0008389540016651154,8.753458028820347,1.3621434138535253,0.49132947976878616,10.094934017107084,0.03809106425619557,,0.8383329735675109,-0.028946793370735073,0.9727305760217366,0.10526502824509798,0.6287961753852314
NVDA,10-Q,2025-05-28,-0.12502093613147736,0.006730630993843079,7.949902291703677,-1.5273434612502124,0.4905857740585774,10.02202585845966,0.05274103842621347,0.0,-1.018226544311325,0.07065539889459507,0.9693803707036711,-0.24668671872756792,-0.18743265007420395
HD,10-Q,2025-05-28,0.031315404921770096,0.007368449121713638,4.662925788350589,-3.830199270109797,0.6303251121076233,9.44572864970683,0.011791621984764245,4.0,1.114793679815865,0.07904794403943118,1.5988705938504801,-1.6863592506719915,1.3984662870484081
COST,10-Q,2025-06-05,-0.017408117651939392,0.05142790079116821,4.431314623338257,0.1176495486194149,0.05570652173913049,9.462187991418748,-0.008013312034564568,,0.45002016432823755,0.6587914806917221,-0.9896401986395453,-1.7878033078533406,0.5892487296404981
WMT,10-Q,2025-06-06,0.05516040325164795,0.08287264965474606,7.555723460521345,-2.602216116121947,0.5434726187386452,9.960670966063581,-0.031086520634957315,,1.4401298322372986,1.0725481032679423,1.2076221723608516,-0.41933426742414637,1.3949410518818843
PEP,10-Q,2025-07-17,0.049178704619407654,0.040669357404112816,10.422761849034522,0.5549710845202487,0.07252998286693313,10.216288975780873,-0.006394324112765082,,1.3585167915888878,0.5172283028466669,-0.9138547795349752,0.8364083312108029,0.37099969381966613
JNJ,10-Q,2025-07-24,-0.00957355834543705,0.03557128272950649,6.789634491343216,-0.9281163355586575,0.09267326732673264,10.696163275810974,-0.028426357261717272,2.0,0.5569132471220942,0.4501467634723859,-0.823114399577984,-0.7548758342185149,0.3739336730892763
KO,10-Q,2025-07-24,-0.07268978655338287,-0.032680291682481766,9.602860426510025,1.4431544250774042,0.056443024494142735,10.575308946381321,-0.01751081133897958,0.0,-0.30423132317536294,-0.4479218150597651,-0.9863224408050394,0.47729728928319975,-0.6300010478746825
GOOGL,10-Q,2025-07-24,-0.0065875002183020115,0.02101031458005309,7.759588877922608,-1.2287140155721588,0.0579004329004329,10.288205587499503,-0.0014050020079425796,4.0,0.5976543974694023,0.25855048044606155,-0.9797571861265777,-0.33004265206073236,0.20103618532975517
MSFT,10-K,2025-07-30,0.03605487197637558,0.1133599504828453,9.262965292469552,-0.9111742934347404,0.2843109738984002,10.867958738935036,0.022796359793046728,,1.1794579735491744,1.4737064231141723,0.04016479121653231,0.3284256171795332,0.8860903860623799
META,10-Q,2025-07-31,-0.19965128600597382,-0.0016852021217346191,10.740765258837548,-0.06686243224442556,0.039015030380556426,11.009158205571683,-0.015010873554824333,,-2.0364673739452384,-0.04008190421358229,-1.0648311274549804,0.9756915824573676,-1.5383848405041018
AAPL,10-Q,2025-08-01,-0.08745317161083221,0.125638946890831,5.135346853512055,-1.7685299388405733,0.1841509433962264,9.3492323708428,0.1332641937327066,4.0,-0.505659850234155,1.635276041762913,-0.4110307048511197,-1.4794421551798036,0.4230919479058217
AMZN,10-Q,2025-08-01,-0.1041363924741745,-0.018455922603607178,9.631419528298675,-0.9077417763385558,0.028107158541941124,10.288205587499503,0.03697323604845759,0.0,-0.7332822140770536,-0.26075457343584474,-1.1139683194126004,0.4898059744959421,-0.8327733238746237
PFE,10-Q,2025-08-05,0.04745703563094139,0.11576448753476143,8.905036688751158,-0.4953056520743875,0.04760308414347969,10.648088014684989,-0.004040418535008694,,1.3350267012688108,1.5053458276384861,-1.0261441266784208,0.17165541251122243,0.7443999227466161
CVX,10-Q,2025-08-07,-0.04959634318947792,-0.060648998245596886,8.261707172495555,-0.4917508563247921,0.11687745311818576,10.203332852113716,0.01305817565201095,,0.010850771033096217,-0.8159399415706715,-0.7140806906190867,-0.1101183794819583,-0.34955017766040186
UNH,10-Q,2025-08-11,-0.03404698893427849,-0.06442222185432911,8.232134516581038,-1.807149638809621,0.05869720830350755,9.748528212497986,0.22237191259953093,,0.22300289686007851,-0.8655888118271047,-0.9761679153222226,-0.12307099425524404,-0.3181699847934816
HD,10-Q,2025-08-26,0.028311902657151222,-0.0030035022646188736,3.939804947361622,-0.7231208409889667,0.07540521494009866,9.647562511697538,0.00041701356490531083,,1.0738145253180518,-0.0574283749081959,-0.9009025893743163,-2.0030810802884704,0.7980947916605154
NVDA,10-Q,2025-08-27,-0.07173112034797668,0.05328981578350067,7.735042735042735,-0.21485955666094192,0.13687150837988826,10.060534035475412,-0.054735663236783916,,-0.2911514826818324,0.6832909499701628,-0.624012550294268,-0.34079368956686834,-0.045557719030225416
WMT,10-Q,2025-08-29,0.020248550921678543,-0.034911852329969406,7.234303753069098,-0.3214197074522467,0.07651150347779556,10.034910473896547,0.05465048164127406,,0.9637998466442282,-0.47728515965457485,-0.8959190405169777,-0.5601138329526999,0.27862733151740093
COST,10-K,2025-10-08,-0.021799298003315926,-0.0043911803513765335,8.682723758548914,4.251409135210657,0.5269481634054239,10.423203539647567,0.0439332158479151,,0.3901078212724031,-0.07568773518774087,1.1331836984113184,0.07428391661468825,0.4408569222884239
PEP,10-Q,2025-10-09,-0.046141549944877625,-0.09532025456428528,10.061196971268542,-0.36156487776598034,0.06333333333333335,10.272426979294842,0.055006570919298836,,0.057987244940980044,-1.2721516282065648,-0.9552833496708721,0.6780454641490761,-0.6973764880361383
JNJ,10-Q,2025-10-22,-0.09464383125305176,-0.08507027290761471,6.426792385696495,-0.36284210564672126,0.04227053140096615,10.713728642470587,-0.03286002961059509,,-0.603767701155685,-1.1372802126283494,-1.050165922277945,-0.913798118086252,-0.620295854782853
KO,10-Q,2025-10-23,-0.007851039990782738,0.06483874656260014,8.74656997255978,-0.8562904539502458,0.0448075909330522,10.616853940277469,-0.01372608173900658,,0.5804149260161687,0.8352542114437368,-1.0387371135166708,0.10224810817076486,0.21377471044715968
UNH,10-Q,2025-10-28,-0.12442827224731445,-0.09038128331303596,7.7436129323988245,-0.48852158418221325,0.0463157894736842,9.780924360113003,-0.10061448348083235,,-1.010140362669152,-1.2071636051575092,-1.0319430621840466,-0.3370400035535006,-0.9805868472815897
MSFT,10-Q,2025-10-29,-0.0856969952583313,-0.12175186723470688,11.370132757415995,2.1071674649464427,0.2754335260115607,10.3573300412176,-0.06350293607673974,,-0.48169894868188884,-1.619944349821328,0.00017414341985099287,1.251350109154365,-0.958629553229905
GOOGL,10-Q,2025-10-30,0.0126164760440588,0.01920397626236081,7.9201218480284306,0.16053297010582224,0.06821787414066627,10.293703649881554,0.011617120374207035,4.0,0.8596694188988886,0.23478230074773176,-0.9332797340411881,-0.2597303430749382,0.3201429368948148
META,10-Q,2025-10-30,-0.29268744587898254,-0.09303615987300873,10.199697668867849,-0.5410675899696997,0.03752759381898452,11.04844256839719,-0.07131600263627669,0.0,-3.305833212030624,-1.2420970296086566,-1.071531651345626,0.7387077931269245,-2.4160007245356137
AMZN,10-Q,2025-10-31,-0.14014184474945068,-0.036005452275276184,9.476666558113784,-0.15475297018489087,0.05159914712153513,10.33227848594779,0.0007779970537078462,0.0,-1.2245330477898153,-0.49167497786500997,-1.0081428779900812,0.4220252647206434,-1.0927273040388412
AAPL,10-K,2025-10-31,-0.1059798002243042,-0.018526628613471985,9.233906204485873,4.098559350973818,0.5773555641721597,10.44380401506915,-0.007027399721623029,4.0,-0.758433282509698,-0.2616849379925606,1.3602562350349439,0.31569794153877884,-0.18349830237894788
PFE,10-Q,2025-11-04,-0.09284017235040665,-0.14029720798134804,8.66738894907909,-0.23764773967206843,0.06464124111182934,10.698852816481402,0.06827967985566041,,-0.5791589576552937,-1.863967845927009,-0.9493915573464237,0.06756737819289381,-1.0098111741942284
CVX,10-Q,2025-11-06,-0.0844133049249649,-0.034816961735486984,8.041846066256271,-0.2198611062392839,0.07830783078307835,10.243667193945663,0.017261577794593475,,-0.46418454720530256,-0.47603656924421306,-0.8878270422863127,-0.20641599377056588,-0.5214541780426412
NVDA,10-Q,2025-11-19,-0.219648078083992,-0.14791695773601532,8.122294164974523,0.38725142993178796,0.1412606168976308,10.169767218727474,-0.033562099293627634,,-2.3092994079606153,-1.9642301166497014,-0.6042407312859399,-0.17118029377281044,-1.7539723425210154
HD,10-Q,2025-11-25,0.030603090301156044,0.0022911876440048218,3.8640754631208094,-0.07572948424081272,0.11830799735624586,9.775597361230211,0.019483315498738385,,1.1050750086388688,0.012240269089721915,-0.7076364521948159,-2.0362500604161347,0.8877509736471946
WMT,10-Q,2025-12-03,0.1081194058060646,0.08787085488438606,7.239896086197351,0.005592333128253024,0.05348460291734203,10.063989449190156,-0.010750907957261635,,2.1626913476030682,1.1383155394694773,-0.9996493785488619,-0.557664430474156,1.2554283216502269
COST,10-Q,2025-12-17,-0.006791847757995129,0.015007450245320797,4.4259537930424,-4.256769965506513,0.5334022038567493,9.332380997885208,0.01067643426965259,,0.5948663225280322,0.17956352832576786,1.1622575112733586,-1.7901513137236251,1.0804262495947041
MSFT,10-Q,2026-01-28,-0.0055987657979130745,0.08009822946041822,10.756350219951752,-0.6137825374642425,0.022736030828516385,10.469823566229687,-0.14002441438443902,,0.6111444823771843,1.0360416985199625,-1.1381638854577685,0.9825176855355773,0.03441227307024641
META,10-K,2026-01-29,-0.05494682863354683,0.23774061724543571,10.803171485376195,0.6034738165083464,0.1978107896794371,11.332542028806532,-0.09223770369886974,,-0.062150129360306366,3.1103334102381557,-0.3494965670412539,1.003025069653987,0.4083778787055755
AAPL,10-Q,2026-01-30,-0.005384980235248804,0.1005948199890554,5.506714327118153,-3.72719187736772,0.5840061514802,9.244935016740682,0.07183592073173606,,0.6140613277230402,1.3057401498655117,1.3902154415622154,-1.3167858202583662,1.3102160167830434
PEP,10-K,2026-02-03,-0.01092712115496397,0.035214428789913654,10.991603636111304,0.9304066648427618,0.5473098330241187,11.185198873463579,0.025299273340211537,,0.5384455202462043,0.4454512042411919,1.2249078480377829,1.085557023037837,0.41542326743338664
GOOGL,10-K,2026-02-05,-0.08661441504955292,-0.09923089109361172,10.860441612278807,2.9403197642503764,0.503125,10.974694385513637,-0.06716985465314584,,-0.494216031757434,-1.3236086065884616,1.0258663985191456,1.0281089814247446,-0.5785708132522323
AMZN,10-K,2026-02-06,-0.0316866859793663,0.10845515877008438,8.765445136762066,-0.7112214213517181,0.24101198402130497,10.76523761774909,-0.0548212896375182,,0.2552063749764053,1.4091681416250676,-0.15488615993508725,0.11051529700227991,0.4135448586601278
JNJ,10-K,2026-02-11,-0.13051602244377136,-0.035872191190719604,8.573170421926994,2.146378036230499,0.41261659302896414,11.27384306235451,0.025118299636797348,,-1.0932003486007287,-0.48992150047181504,0.6181490148797388,0.026300327636627208,-0.5211183776075401
JPM,10-K,2026-02-13,-0.03307637199759483,-0.06821157410740852,15.254197041293661,5.554875993766988,0.3653992395437262,12.25755442215383,-0.016129347636131608,,0.23624579062283751,-0.9154499061798657,0.4054468309650561,2.9525428788930035,-0.7475135932155345
MS,10-K,2026-02-19,-0.007022927515208721,-0.013621283695101738,16.671065678434616,6.991474940685558,0.42283535217586365,11.850711124388255,0.01789308082074248,,0.5917135188215983,-0.1971393773076354,0.6641819292005977,3.5731213515971763,-0.4806629405152544
KO,10-K,2026-02-20,-0.059284307062625885,-0.05143326707184315,9.354647720544701,0.6080777479849218,0.5685267335979454,11.526246346753071,0.021543053814674584,,-0.121329774659731,-0.6946774114876478,1.320484595882503,0.36858187422217253,0.0036414402133051887
CVX,10-K,2026-02-24,-0.01626279018819332,0.06815051473677158,7.296665861041099,-0.7451802052151724,0.4980694980694981,11.372398229833252,0.01850660074235244,,0.46564677185250214,0.8788311539865268,1.0030926464548997,-0.5327996693771908,0.8365042533809054
GS,10-K,2026-02-25,0.000314110133331269,-0.008745842438656837,15.868715811409219,1.8549340006703225,0.26632772780602265,12.164995410105396,-0.05379517545923207,4.0,0.6918185205383013,-0.13298729529905678,-0.0408451645599973,3.2216977672218787,-0.5029732965010825
NVDA,10-K,2026-02-25,-0.14638394117355347,0.07326413691043854,9.576740649552844,1.4544464845783214,0.4342565205700457,10.91942450453533,-0.06402133533547627,0.0,-1.3096989012558906,0.9461172706251625,0.7156313917601496,0.4658570111469223,-0.3558765378183479
BAC,10-K,2026-02-25,-0.04387529939413071,-0.03582195471972227,15.523979110149742,6.377066685922252,0.4049143093124097,12.02787258369539,-0.02689121262736982,2.0,0.0889074917953959,-0.4892604784149946,0.583452183170316,3.0707055228142575,-0.6996747086170361
PFE,10-K,2026-02-26,-0.08410750329494476,0.008732669055461884,9.926349947132387,1.258960998053297,0.40408490188225876,11.605586684830609,-0.018081168858348873,,-0.4600122539495594,0.0969986370052965,0.5797159133727442,0.6189834183859777,-0.21557334397676395
UNH,10-K,2026-03-02,-0.03482785448431969,0.08960041776299477,10.45822102425876,2.714608091859936,0.5826219512195122,10.926855325994174,-0.02557545728570676,,0.21234893119003137,1.1610734917842194,1.3839799709843144,0.851939199935804,0.5294530313031981
COST,10-Q,2026-03-11,0.03984134644269943,0.04663319420069456,4.096495220755576,-0.32945857228682485,0.03180212014134276,9.48668339975797,-0.012406452297975767,,1.2311198364301736,0.5957017224072734,-1.0973234559532512,-1.9344518453675585,0.973767446170482
WMT,10-K,2026-03-13,0.004764474928379059,-0.10335493087768555,9.778998034031591,2.53910194783424,0.5519280205655527,10.98537746505985,-0.05734848004878179,,0.752538363721451,-1.377873589903523,1.2457116098601748,0.5544443194285402,0.2046176069927534
HD,10-K,2026-03-18,0.07152155786752701,0.040918467566370964,8.277186118959646,4.413110655838837,0.5997222222222223,10.918953711784086,0.004774510089291528,,1.6633579917978172,0.5205061467827885,1.461012348263708,-0.10333871007298709,1.3528932971787795
PEP,10-Q,2026-04-16,0.026713967323303223,0.03764108847826719,9.419454056132258,-1.5721495799790457,0.5657021502521901,9.94314086441278,-0.01692135801053929,,1.0520126310113127,0.4773817030710935,1.3077605653736983,0.39696659225900716,0.8730502345521025
JNJ,10-Q,2026-04-22,-0.01618383266031742,0.11433218978345394,7.018008474576272,-1.5551619473507223,0.4826065654091132,10.315895172210867,0.005528470590161261,,0.4667240517905622,1.4864993524233214,0.9334360625123495,-0.6548496398310681,1.0020582895869659
MSFT,10-Q,2026-04-29,-0.11181911081075668,-0.10622034501284361,10.659319250786229,-0.09703096916552312,0.03117870722433458,10.489383542349097,-0.024737292373319675,,-0.8381036105469961,-1.4155773120731223,-1.1001317727931545,0.9400188052080034,-1.2829837777920683
META,10-Q,2026-04-30,-0.23989906907081604,-0.1849522404372692,10.896562775418635,0.09339129004244029,0.19438669438669443,11.041416703581188,0.008007687507799899,0.0,-2.5855996785343063,-2.45154815989779,-0.36492124659103115,1.0439297961890868,-2.25789963993663
KO,10-Q,2026-04-30,0.06446504592895508,0.12374935299158096,7.63286547863113,-1.721782241913571,0.5833916491719151,10.364261216403174,-0.004190005911044792,4.0,1.567080423988792,1.6104123676026811,1.387447264751254,-0.3855466074216718,1.6293917719382978
GOOGL,10-Q,2026-04-30,-0.05225346237421036,0.03436095267534256,8.610440609575964,-2.2500010027028434,0.4746387078492491,10.231279365915785,0.034277592638236376,3.0,-0.02540240542457878,0.43422098592568037,0.8975428880964208,0.04262440703418292,0.3095836640346901
AMZN,10-Q,2026-04-30,-0.1390717476606369,-0.1073850616812706,10.5220829703103,1.7566378335482344,0.2566371681415929,10.303705585457303,0.02305144467448339,1.0,-1.2099328677111347,-1.4309028990917159,-0.0844986743786737,0.8799102820147692,-1.203794397726857
GS,10-Q,2026-05-01,-0.03636028990149498,-0.03667440003482625,14.991269835165259,-0.8774459762439601,0.26432932834351,11.775366649556215,0.013824657669823992,3.0,0.1914407039986941,-0.500477133254203,-0.04984744653124898,2.837382616512725,-0.7512064470751972
JPM,10-Q,2026-05-01,-0.049418576061725616,-0.016342204064130783,10.715434452970637,-4.538762588323024,0.37612225405921684,11.59741366141542,-0.03318716252899756,1.0,0.013276188412869223,-0.23294182009617684,0.45375128763704586,0.9645968680955803,-0.1793087559322432
BAC,10-Q,2026-05-01,0.06097698211669922,0.10485228151082993,9.765395204367366,-5.758583905782377,0.4240663900414938,11.350347710212871,-0.03625095166638714,4.0,1.519490013438926,1.3617607244816452,0.6697274420930784,0.5484863759493801,1.130495454375799
AAPL,10-Q,2026-05-01,-0.08955681324005127,-0.08417183300480247,8.599589865714098,3.092875538595945,0.28857327307940606,9.623641365852121,0.04704780255445762,0.0,-0.5343614950929907,-1.1254583513252725,0.059365366373315444,0.037871857731455266,-0.5431719582173484
MS,10-Q,2026-05-05,-0.018888670951128006,-0.011865743435919285,10.815307820299502,-5.855757858135114,0.4196228109564436,11.117108661912011,0.013896955505031894,4.0,0.42981980586524954,-0.17403960915279232,0.6497102470149324,1.0083406987769026,0.08174238770393416
PFE,10-Q,2026-05-05,-0.06682368367910385,0.017283819615840912,9.870241682553349,-0.056108264579037836,0.46045764753111196,10.389702810329402,-0.0057833288930907445,0.0,-0.22419544678635311,0.20951647552749636,0.8336608134512027,0.5944083941206357,9.450032133928588e-05
UNH,10-Q,2026-05-05,-0.031430818140506744,0.0033970363438129425,8.845052497613745,-1.6131685266450155,0.5874886672710788,9.662434580678351,0.08937272808745877,2.0,0.258697382066083,0.02679125898943425,1.4059032906168831,0.14538275974253248,0.4511766384989877
CVX,10-Q,2026-05-07,-0.020911987870931625,-0.004649197682738304,9.772550376199948,2.4758845151588496,0.5127342623738587,10.048756045127371,0.022684977882378554,,0.40221409448244366,-0.07908278152929492,1.0691536846938763,0.5516202907608196,0.31071970034216223
NVDA,10-Q,2026-05-20,-0.10871847718954086,0.037665463984012604,7.630369714598879,-1.9463709349539657,0.44593867670790743,10.074158166589221,-0.0412583388191472,,-0.7957992162065307,0.47770244110511517,0.7682565378122755,-0.38663973447012556,0.010250070243613713
HD,10-Q,2026-05-27,0.023163462057709694,-0.048358095809817314,4.694442115852125,-3.5827440031075213,0.64984666852523,9.386811515091962,-0.01535312549179535,,1.0035702823778516,-0.6542136609027914,1.686810246900641,-1.6725553214484514,1.1780731180505009
WMT,10-Q,2026-05-29,0.022155344486236572,0.017390869557857513,7.590415240363149,-2.1885827936684423,0.5502454146215447,9.911356510914823,0.02704100004294574,,0.9898157378249779,0.21092506119144716,1.2381318974760362,-0.4041395124657342,0.9582069866957933
COST,10-Q,2026-06-03,-0.03941792994737625,-0.07925927639007568,4.483975301381947,0.3874800806263714,0.03529411764705881,9.518192651217346,0.022394799717903258,,0.14972290497623536,-1.0608178976221054,-1.0815928941816635,-1.7647383021814929,-0.019556669917451364
PEP,10-Q,2026-07-09,0.031045829877257347,0.0043318625539541245,9.790849175206674,0.3713951190744158,0.07609921082299886,10.17542126801977,0.011388256972361122,,1.1111156544892404,0.039091898981244114,-0.8977763142016338,0.5596350357006391,0.20097796451436298
JNJ,10-Q,2026-07-23,-0.07968535274267197,-0.06350152008235455,5.9332749732516294,-1.0847335013246422,0.08651734738691264,10.624371488067673,-0.013306499690563078,0.0,-0.3996773599729861,-0.8534740241649464,-0.8508452552603768,-1.1299552649378848,-0.3434296836083527
GOOGL,10-Q,2026-07-23,-0.015797007828950882,0.036456454545259476,7.106062607317395,-1.5043780022585684,0.1566371681415929,10.541544766778113,0.05026914812966066,4.0,0.4720018085996357,0.4617940404938867,-0.5349732736828936,-0.6162825505615632,0.37177673364295694
KO,10-Q,2026-07-29,0.11153731495141983,0.04707226902246475,8.310178038489246,0.677312559858116,0.06631853785900788,10.56795229673375,-0.02525822296830882,4.0,2.209324582602401,0.6014791613081868,-0.9418357615454284,-0.0888884819455779,1.0417952617282844
